Severity,Start_Time,Start_Lat,Start_Lng,End_Lat,End_Lng,Distance(mi),Description,Street,City,State,Temperature(F),Visibility(mi),Precipitation(in),Weather_Condition,Sunrise_Sunset,Junction,Roundabout,Crossing,Railway,Stop,Traffic_Signal,Give_Way,Bump,Traffic_Calming,Turning_Loop,Wind_Speed(mph),Amenity,Station
2,2022-07-28 17:52:00.000000000,37.753234,-122.207342,37.763624,-122.216478,0.8740000000000001,Slow traffic on Nimitz Fwy N - I-880 N from Hegenberger Rd (I-880) to High St (I-880) due to accident.,I-880 N,Oakland,CA,61.0,10.0,0.0,Mostly Cloudy,Day,False,False,False,False,False,False,False,False,False,False,14.0,False,False
3,2018-11-06 08:20:57,39.94577,-75.1898,39.96328,-75.18374,1.252,Between South St/Exit 346 and I-676/US-30/Exit 344/Exit 345 - Multi-vehicle accident involving vehicle.,Schuylkill Expy W,Philadelphia,PA,53.1,4.0,0.0,Overcast,Day,False,False,False,False,False,False,False,False,False,False,6.9,False,False
2,2019-11-26 11:38:09,30.29598,-92.031372,,,0.0,Accident on LA-98 Gloria Switch Rd near Fourpark Rd.,Four Park Rd,Lafayette,LA,78.0,10.0,0.0,Cloudy,Day,False,False,False,False,False,False,False,False,False,False,18.0,False,False
3,2016-12-16 10:55:24,25.74541,-80.3197,25.748444,-80.31983000000002,0.21,At 24th St/Coral Way - Accident.,Palmetto Expy N,Miami,FL,79.0,10.0,,Scattered Clouds,Day,True,False,False,False,False,False,False,False,False,False,15.0,False,False
2,2017-01-09 13:05:23,33.981426,-118.459915,,,0.0,Accident on Admiralty Way near Via Marina.,Admiralty Way,Marina del Rey,CA,61.0,9.0,,Mostly Cloudy,Day,False,False,True,False,False,True,False,False,False,False,4.6,False,True
3,2017-08-26 07:30:42,43.668381,-73.779045,,,0.0,Right hand shoulder blocked due to accident on I-87 Adirondack Northway Northbound at Exit 25 NY-8.,Adirondack Northway S,Chestertown,NY,51.1,10.0,,Clear,Day,False,False,False,False,False,False,False,False,False,False,,False,False
2,2022-03-08 16:21:00,26.05284333216641,-80.21501183471577,26.01617333216641,-80.21284183471576,2.537,Incident on FLORIDA'S TPKE SB near MM 54 Drive with caution.,Florida's Tpke,Fort Lauderdale,FL,81.0,10.0,0.0,Partly Cloudy,Day,False,False,False,False,False,False,False,False,False,False,15.0,False,False
2,2022-12-12 05:16:00,34.064139000000004,-118.216254,34.052316,-118.214122,0.826,Stationary traffic on Golden State Fwy S - I-5 S from Main St (I-5) to Mission Rd (I-5) due to accident.,Golden State Fwy S,Los Angeles,CA,46.0,3.0,0.08,Rain,Night,False,False,False,False,False,False,False,False,False,False,3.0,False,False
2,2020-03-12 21:04:00,34.272442,-118.556094,34.272442,-118.556094,0.0,At Tampa Ave - Accident.,Tampa Ave,Porter Ranch,CA,52.0,9.0,0.11,Light Rain,Night,False,False,False,False,False,False,False,False,False,False,6.0,False,False
3,2020-06-22 16:58:11,36.88225,-76.21606,36.84127,-76.19673,3.026,Between I-64 Hov Lane (West) and I-464/VA-168/Exit 291 - Accident. Two lanes blocked. Heavy rain., Robin Hood Rd,Norfolk,VA,72.0,2.0,0.74,T-Storm,Day,True,False,False,False,False,False,False,False,False,False,3.0,False,False
2,2021-05-13 09:34:08,33.995239,-117.877899,,,0.0,Lane blocked and right hand shoulder blocked due to accident on CA-60 Westbound before Nogales St.,CA-60 W,Rowland Heights,CA,66.0,6.0,0.0,Haze,Day,False,False,False,False,False,False,False,False,False,False,0.0,False,False
2,2022-12-10 06:51:24,47.544352,-97.085177,47.570438,-97.080223,1.817,Incident on I-29 NB near MP 114 Expect delays.,I-29 N,Buxton,ND,31.0,4.0,0.0,Cloudy,Night,False,False,False,False,False,False,False,False,False,False,12.0,False,False
2,2022-12-15 19:27:00,41.095126,-75.96169300000003,41.108301,-75.960488,0.912,Crash on I-81 northbound between 1.1 miles south of Exit 145: PA 93 - WEST HAZLETON and .1 miles north of Exit 145: PA 93 - WEST HAZLETON. There is a lane restriction.,I-81 N,Mountain Top,PA,33.0,0.75,0.11,Light Snow,Night,False,False,False,False,False,False,False,False,False,False,9.0,False,False
3,2017-06-23 10:42:47,33.043819,-117.285713,,,0.0,Accident on I-5 Northbound at Exit 41 Santa Fe Dr. On the median.,I-5 N,Encinitas,CA,66.9,9.0,,Mostly Cloudy,Day,False,False,False,False,False,False,False,False,False,False,8.1,False,False
2,2021-02-05 01:04:00,33.178919,-117.352991,33.17776,-117.352024,0.098,I5 S 1/2 MILE NO SR78. [FSP] has closed their incident [210204BCFSP00100],I-5 S,Oceanside,CA,43.0,6.0,0.0,Fair,Night,False,False,False,False,False,False,False,False,False,False,0.0,False,False
2,2018-01-26 18:39:52,30.434349,-91.174118,,,0.0,Accident on Eddie Robinson Sr Dr at Louise St.,Louise St,Baton Rouge,LA,59.0,10.0,,Overcast,Night,False,False,True,False,True,False,False,False,False,False,16.1,False,False
2,2021-08-02 06:02:21,40.695141,-111.953011,,,2.309999942779541,Entry ramp to I-215 Eastbound from 3500 Westbound restrictions on entry ramp due to accident.,S 2400 W,West Valley City,UT,71.0,10.0,0.0,Light Rain,Night,False,False,False,False,False,False,False,False,False,False,7.0,False,False
2,2022-01-17 12:51:00,35.093329,-78.786222,35.094871000000005,-78.785055,0.125,Near Fayetteville / Heading North. The right lane is closed near Eastgate St., Dunn Rd,Fayetteville,NC,46.0,10.0,0.0,Mostly Cloudy / Windy,Day,False,False,False,False,False,False,False,False,False,False,24.0,False,False
3,2020-05-23 07:09:54,48.09642,-122.18472,48.09642,-122.18472,0.0,At 116th St/Exit 202 - Accident. Two lanes blocked.,I-5 N,Marysville,WA,49.0,10.0,0.0,Cloudy,Day,False,False,False,False,False,False,False,False,False,False,0.0,False,False
2,2018-08-24 15:37:44,35.761955,-78.744987,,,0.0,Accident on US-1 at Walnut St.,Walnut St,Cary,NC,80.1,10.0,,Scattered Clouds,Day,False,False,False,False,False,False,False,False,False,False,3.5,False,False
3,2017-02-25 05:27:01,34.034115,-118.221458,,,0.01,#1 lane blocked due to accident on I-5 Southbound before Exits 134A 134B 134C I-10.,I-5 S,Los Angeles,CA,44.1,10.0,,Clear,Night,True,False,False,False,False,False,False,False,False,False,,False,False
2,2020-06-22 20:14:00,33.930997,-118.280952,33.930997,-118.280952,0.0,At I-110/Grand Ave/Olive St - Accident.,Harbor Fwy S,Los Angeles,CA,65.0,10.0,0.0,Cloudy,Night,False,False,False,False,False,False,False,False,False,False,8.0,False,False
2,2019-11-02 12:37:00,44.94876,-92.95907,44.948,-92.9591,0.053,At I-94/Exit 58 - Accident.,I-94 W,Saint Paul,MN,34.0,10.0,0.0,Cloudy,Day,False,False,False,False,False,False,False,False,False,False,17.0,False,False
2,2022-11-21 18:03:00,38.979408,-77.036287,38.985653000000006,-77.036288,0.431,Stationary traffic on 16th St NW from Alaska Ave (16th St) to Kalmia Rd (16th St) due to accident.,16th St NW,Washington,DC,39.0,10.0,0.0,Fair,Night,False,False,True,False,False,False,False,False,False,False,0.0,False,False
3,2019-01-22 16:53:16,29.685804,-95.340889,,,0.0,Right and center lane blocked and right hand shoulder blocked due to accident on I-610 Loop Fwy Eastbound at Martin Luther King Blvd.,I-610 W,Houston,TX,70.0,8.0,,Overcast,Day,False,False,False,False,False,True,False,False,False,False,15.0,False,False
2,2022-11-09 16:13:30,38.880527,-77.05283,38.871964,-77.04316999999998,0.787,Slow traffic on George Washington Memorial Pkwy S from Memorial Ave (George Washington Pkwy) to I-395/US-1 (George Washington Pkwy) due to accident.,George Washington Memorial Pkwy S,Washington,DC,59.0,10.0,0.0,Fair,Day,False,False,False,False,False,False,False,False,False,False,,False,False
2,2020-03-05 11:09:40,36.742134,-121.77378799999998,,,0.0,Lane blocked due to accident on CA-1 Northbound at Exits 414 414A Nashua Rd.,Cabrillo Hwy N,Castroville,CA,56.0,10.0,0.0,Mostly Cloudy,Day,True,False,False,False,False,False,False,False,False,False,0.0,False,False
2,2017-02-13 07:57:48,41.298931,-73.823051,,,0.01,Right hand shoulder blocked due to accident on Taconic State Pkwy Northbound at Bear Mountain State Pkwy.,Taconic State Pkwy S,Yorktown Heights,NY,33.1,10.0,,Scattered Clouds,Day,False,False,False,False,False,False,False,False,False,False,27.6,False,False
2,2021-02-16 15:16:01,35.826731,-78.618587,35.826618,-78.619209,0.036,Incident on EXECUTIVE DR near HOUSE 3320 Drive with caution., Executive Dr,Raleigh,NC,59.0,10.0,0.0,Fair,Day,False,False,False,False,False,False,False,False,False,False,17.0,False,False
2,2020-12-29 00:16:00,33.722412,-117.798885,33.724556,-117.802012,0.233,NB 5 JSO TRR. [Appended 16:28:10] RP IN GRY TOYT TAC -- SOLO SPIN FACING WW IN THE CD,I-5 N,Tustin,CA,47.0,10.0,0.0,Mostly Cloudy,Night,False,False,False,False,False,False,False,False,False,False,0.0,False,False
2,2020-12-17 19:19:30,33.462682,-112.193763,33.462719,-112.180879,0.743,Slow traffic on Papago Fwy E - I-10 E - Pearl Harbor Memorial Highway from 67th Ave/Exit 137 (I-10) to 59th Ave/Exit 138 (I-10) due to accident.,I-10 E,Phoenix,AZ,51.0,10.0,0.0,Fair,Night,False,False,False,False,False,False,False,False,False,False,5.0,False,False
2,2021-02-08 17:57:40,30.321091,-81.705833,,,0.0,Right hand shoulder blocked due to accident on I-10 Eastbound at Exit 360 Waller St.,Waller St,Jacksonville,FL,65.0,10.0,0.0,Mostly Cloudy,Day,False,False,False,False,False,False,False,False,False,False,3.0,False,False
2,2020-10-14 05:11:00,47.751978,-122.329963,47.760288,-122.325523,0.61,Incident on I-5 HOV LN NB near MP 176 Drive with caution.,I-5 N,Seattle,WA,51.0,10.0,0.0,Light Rain,Night,False,False,False,False,False,False,False,False,False,False,6.0,False,False
2,2022-10-12 13:45:42.000000000,40.123591,-74.221179,40.129496,-74.22319399999998,0.422,Stationary traffic on US-9 N from County Line Rd (US-9) to Aldrich Rd (US-9) due to accident., US-9,Howell,NJ,69.0,10.0,0.0,Fair,Day,False,False,False,False,False,False,False,False,False,False,13.0,False,False
2,2022-12-27 14:15:11.000000000,33.109075,-80.64413499999998,33.060431,-80.66405300000002,3.553,Slow traffic on I-95 S from US-78/W Jim Bilton Blvd/Exit 77 (I-95) to McLeod Rd/Exit 62 (I-95) due to accident.,Purple Heart Memorial Fwy,St George,SC,52.0,10.0,0.0,Fair,,False,False,False,False,False,False,False,False,False,False,0.0,False,False
2,2019-09-27 09:03:08,35.623718,-97.567146,,,0.0,Accident on 150th St at May Ave.,N May Ave,Oklahoma City,OK,79.0,10.0,0.0,Fair / Windy,Day,False,False,True,False,False,True,False,False,False,False,24.0,False,False
2,2017-03-19 12:52:50,34.102726000000004,-118.19783,,,0.01,Accident on CA-110 Southbound at Exit 28A Avenue 52.,Pasadena Fwy S,Los Angeles,CA,75.9,6.0,,Haze,Day,True,False,False,False,False,False,False,False,False,False,4.6,False,False
2,2022-12-07 20:44:40,32.814937,-96.679714,32.817878,-96.679667,0.203,Incident on LINDARO LN near GROSS RD Drive with caution., Gross Rd,Dallas,TX,63.0,4.0,0.0,Cloudy,Night,False,False,False,False,False,False,False,False,False,False,6.0,False,False
2,2019-07-23 16:17:10,42.97591,-83.771957,,,0.0,Accident on Miller Rd at Linden Rd.,Miller Rd,Flint,MI,69.0,10.0,0.0,Thunder in the Vicinity,Day,False,False,False,False,False,True,False,False,False,False,12.0,False,False
3,2020-01-08 17:24:48,43.071995,-76.169891,,,0.0,Left lane blocked due to accident on I-81 Northbound at Exits 23A-B-22 24A-B-23 NY-298 Sunset Ave.,I-81 S,Syracuse,NY,23.0,3.0,0.0,Light Snow / Windy,Night,False,False,False,False,False,False,False,False,False,False,25.0,False,False
2,2019-09-04 17:31:17,40.068172,-76.30154399999998,,,0.0,Accident on US-222 Southbound at US-30.,Lincoln Hwy E,Lancaster,PA,88.0,10.0,0.0,Fair,Day,False,False,False,False,False,False,False,False,False,False,10.0,False,False
2,2017-11-27 07:11:12,37.555252,-77.48655699999998,,,0.0,Accident on VA-147 Cary St at Nansemond St.,W Cary St,Richmond,VA,36.0,10.0,,Partly Cloudy,Day,False,False,True,False,False,True,False,False,False,False,4.6,True,True
2,2017-07-01 10:02:05,32.839695,-97.165176,,,0.0,Accident on TX-183 TX-121 Eastbound at TX-183 TX-121.,TX-183 E,Hurst,TX,70.0,4.0,0.08,Rain,Day,False,False,False,False,False,False,False,False,False,False,13.0,False,False
2,2020-01-08 08:50:33,35.070419,-80.842926,,,0.0,Accident on Community House Rd at Johnston Rd.,N Community House Rd,Charlotte,NC,36.0,10.0,0.0,Fair,Day,False,False,True,False,False,True,False,False,False,False,6.0,False,False
2,2018-08-24 06:26:08,39.235355,-84.52916,,,0.0,Accident on Daly Rd at Wellspring Dr.,Wellspring Dr,Cincinnati,OH,53.6,10.0,,Partly Cloudy,Night,False,False,False,False,False,False,False,False,False,False,,False,False
2,2018-10-02 13:03:15,34.73508,-86.62012,34.73508,-86.62012,0.0,At Julia St NW - Accident. Lane blocked., University Dr NW,Huntsville,AL,83.8,10.0,,Partly Cloudy,Day,False,False,False,False,False,True,False,False,False,False,,False,True
2,2022-08-11 09:17:30,32.720643,-117.102529,32.729963,-117.107648,0.7090000000000001,Slow traffic on I-805 N from CA-94 (I-805) to CA-15 (I-805) due to accident.,I-805 N,San Diego,CA,75.0,10.0,0.0,Partly Cloudy,Day,False,False,False,False,False,False,False,False,False,False,5.0,False,False
4,2016-12-01 13:20:50,39.95771,-75.162452,39.95771,-75.16245,0.0,Closed at I-676/US-30/PA-611/N Broad St - Road closed due to accident.,N Broad St,Philadelphia,PA,53.1,10.0,,Mostly Cloudy,Day,False,False,True,True,False,True,False,False,False,False,18.4,False,True
3,2017-02-22 19:27:05,33.665932,-117.303246,,,0.01,Multi-vehicle accident on I-15 Southbound at Exit 75 Main St. On the median.,Corona Fwy S,Lake Elsinore,CA,50.0,10.0,,Overcast,Night,False,False,False,False,False,False,False,False,False,False,5.8,False,False
2,2019-11-19 09:33:07,33.771591,-117.998573,,,0.0,HOV and #1 lane blocked due to accident on CA-22 Westbound after Exit 8 CA-39 Beach Blvd.,Garden Grove Fwy,Westminster,CA,72.0,10.0,0.0,Mostly Cloudy,Day,False,False,False,False,False,False,False,False,False,False,5.0,False,False
2,2022-10-07 09:43:50.000000000,40.732799,-73.974171,40.801049,-73.92984200000002,5.255,Slow traffic on FDR Dr N from 20th St/E 7th St/Exit 7 (FDR Dr) to I-278/Triborough Bridge/Exit 17 (FDR Dr) due to accident.,FDR Dr N,New York,NY,65.0,10.0,0.0,Fair,Day,False,False,True,False,False,True,False,False,False,False,6.0,True,False
2,2021-03-26 05:43:00.000000000,35.09461283667043,-81.0051476951551,35.09495283667043,-81.0300776951551,1.41,Slow traffic on NC-49 from Youngblood Rd/Shopton Rd (NC-49) to SC--NC State Border (NC-49) due to accident.,NC-49,Charlotte,NC,,,0.0,,Night,False,False,True,False,False,True,False,False,False,False,,False,False
2,2021-04-24 08:37:00,40.12392640094698,-74.89996790850209,40.13229640094698,-74.89812790850209,0.586,Crash on NEWPORTVILLE RD / HULME ST / NESHAMINY ST / MAIN ST / HULMEVILLE RD both directions between NEW FALLS RD and ZIMMERMAN LN. All lanes closed., Newportville Rd,Levittown,PA,59.0,10.0,0.0,Fair,Day,False,False,False,False,False,True,False,False,False,False,6.0,False,False
2,2020-12-12 15:16:00,25.577361,-80.370664,25.580183,-80.368976,0.222,Slow traffic on US-1 N - FL-5 from SW 112th Ave to SW 200th Dr due to accident., S Dixie Hwy,Cutler Bay,FL,79.0,10.0,0.0,Cloudy,Day,False,False,True,False,False,True,False,False,False,False,9.0,False,False
2,2022-02-23 10:53:46,30.18494,-92.075012,,,0.0,Crash on Ambassador Caffery Pkwy near William O Stutes St.,William O Stutes St,Lafayette,LA,76.0,10.0,0.0,Cloudy,Day,False,False,False,False,False,False,False,False,False,False,12.0,False,False
2,2022-06-25 09:03:00.000000000,38.339832,-77.493162,38.306037,-77.502732,2.392,Slow traffic on I-95 S from VA-630/Exit 140 (I-95) to VA-3/Exit 130 (I-95) due to accident.,133A,Fredericksburg,VA,74.0,10.0,0.0,Fair,Day,False,False,False,False,False,False,False,False,False,False,6.0,False,False
2,2021-12-10 15:39:57,33.974733,-118.232751,33.974727,-118.235608,0.1639999999999999,Stationary traffic from Pacific Blvd (Florence Ave) to Compton Ave (Florence Ave) due to accident., Albany St,Huntington Park,CA,61.0,10.0,0.0,Fair,Day,False,False,True,False,False,True,False,False,False,False,0.0,False,False
3,2019-08-31 20:17:15,41.875713,-71.382683,,,0.0,Right lane blocked due to accident on I-95 Northbound at Exits 27 28 29 George St.,Main St,Pawtucket,RI,63.0,10.0,0.0,Fair,Night,False,False,False,False,False,False,False,False,False,False,3.0,False,False
3,2017-05-08 18:43:22,32.613194,-96.822899,,,0.01,Accident on I-35E Eastbound at Exits 415 416 Pleasant Run Rd.,US-77 N,Lancaster,TX,80.1,10.0,,Scattered Clouds,Day,False,False,False,False,False,False,False,False,False,False,9.2,False,False
2,2017-07-28 13:20:38,33.63446,-111.907768,,,0.0,Accident on Frank Lloyd Wright Blvd at Hayden Rd.,E Frank Lloyd Wright Blvd,Scottsdale,AZ,95.0,10.0,,Clear,Day,False,False,True,False,False,True,False,False,False,False,5.8,False,False
2,2019-06-10 16:59:39,41.226959,-95.990196,,,0.0,Accident on 50th St Southbound at Grover St.,Grover St,Omaha,NE,79.0,10.0,0.0,Partly Cloudy,Day,False,False,False,False,False,True,False,False,False,False,8.0,False,False
2,2019-05-13 13:29:50,29.675236,-95.587318,,,0.0,Accident on Kirkwood Rd at Bissonnet St.,S Kirkwood Rd,Houston,TX,81.0,10.0,0.0,Fair,Day,False,False,False,False,False,True,False,False,False,False,9.0,False,False
3,2017-04-09 17:40:40,38.656441,-77.279388,,,0.01,Right hand shoulder closed due to accident on I-95 Southbound at Exits 158 158A 158B VA-294 Prince William Pkwy.,I-95 N,Woodbridge,VA,72.9,10.0,,Clear,Day,False,False,False,False,False,False,False,False,False,False,6.9,False,False
2,2020-02-10 16:58:23,42.886581,-85.626129,,,0.0,Accident on Kalamazoo Ave near Langley St.,Kalamazoo Ave SE,Grand Rapids,MI,32.0,10.0,0.0,Cloudy,Day,False,False,False,False,False,False,False,False,False,False,0.0,False,False
4,2019-02-05 17:43:35,42.01953,-87.689868,42.01953,-87.69017,0.016,Closed at Howard St - Road closed due to accident., Howard St,Chicago,IL,28.9,10.0,0.0,Light Freezing Rain,Night,False,False,True,False,False,True,False,False,False,False,12.7,False,True
3,2017-07-12 17:58:04,33.99712,-117.8657,33.995740000000005,-117.87459,0.518,At Fairway Dr - Accident.,Pomona Fwy W,Walnut,CA,86.0,10.0,,Clear,Day,False,False,False,False,False,False,False,False,False,False,13.8,False,False
2,2022-07-12 08:18:30.000000000,38.897541,-94.676352,38.915955,-94.70123,1.846,Stationary traffic on US-69 N from 135th St (US-69) to 119th St (US-69) due to accident.,US-69 N,Overland Park,KS,75.0,10.0,0.0,Fair,Day,True,False,False,False,False,False,False,False,False,False,3.0,False,False
2,2021-12-13 13:09:00,38.0546343324754,-122.6933062070718,38.03252433247541,-122.67160620707182,1.931,Accident from Lucas Valley Rd (Nicasio Valley Rd) to Sir Francis Drake Blvd (Nicasio Valley Rd)., Nicasio Valley Rd,Nicasio,CA,55.0,3.0,0.0,Mostly Cloudy,Day,False,False,False,False,False,False,False,False,False,False,14.0,False,False
3,2020-06-17 07:48:17,40.63339000000001,-80.05946,40.63339000000001,-80.05946,0.0,At Wallace Rd - Earlier accident., Perry Hwy,Wexford,PA,63.0,10.0,0.0,Fair,Day,False,False,True,False,False,True,False,False,False,False,8.0,False,False
2,2022-09-13 15:54:21.000000000,25.807791,-80.305909,25.809446,-80.31315699999998,0.465,Slow traffic on FL-948 from Curtiss Pkwy/N Red Rd/NW 57th Ave (NW 36th St/FL-948) to Milam Dairy Rd/NW 72nd Ave (NW 36th St/Doral Blvd/FL-948) due to accident., NW 36th St,Miami,FL,89.0,10.0,0.0,Mostly Cloudy,Day,False,False,True,False,False,False,False,False,False,False,8.0,False,False
2,2020-09-23 17:43:14,42.253342,-83.68222800000002,,,0.1299999952316284,Entry ramp to US-23 Northbound from M-17 Southbound closed due to incident.,Washtenaw Ave,Ann Arbor,MI,76.0,10.0,0.0,Fair,Day,False,False,False,False,False,False,False,False,False,False,8.0,False,False
